timestamp,fps,memory_mb,num_tracks,frame_number
0.0,0.63,1112.25,4,1
1.631,1.89,1131.37,3,2
2.194,2.28,1131.61,4,3
2.655,2.28,1135.95,4,4
3.122,2.28,1137.11,4,5
3.588,2.1,1138.32,4,6
4.097,2.14,1138.37,4,7
4.592,2.23,1138.52,4,8
5.067,2.18,1140.01,5,9
5.555,2.29,1141.01,4,10
6.018,2.3,1141.02,4,11
6.478,2.22,1141.03,5,12
6.958,2.23,1142.14,5,13
7.433,2.21,1142.14,5,14
7.912,2.22,1142.19,5,15
8.395,2.29,1142.25,5,16
8.86,2.29,1142.27,5,17
9.326,2.28,1142.27,5,18
9.793,2.27,1142.31,5,19
10.26,2.27,1142.75,5,20
10.731,2.28,1142.79,5,21
11.195,2.25,1142.79,5,22
11.682,2.23,1142.79,5,23
12.161,2.25,1142.8,5,24
12.633,2.23,1142.86,6,25
13.115,2.19,1142.87,6,26
13.605,1.85,1143.88,6,27
14.177,2.27,1143.97,6,28
14.646,2.2,1143.99,6,29
15.126,2.28,1144.01,5,30
15.601,2.19,1145.05,6,31
16.085,2.13,1145.09,7,32
16.58,2.23,1145.13,6,33
17.054,2.06,1145.18,8,34
17.567,2.04,1145.45,8,35
18.085,2.08,1145.46,8,36
18.601,2.13,1145.5,8,37
19.096,2.08,1145.51,9,38
19.6,2.14,1145.53,8,39
20.095,2.09,1145.54,9,40
20.6,2.08,1145.54,9,41
21.111,2.14,1145.54,8,42
21.609,2.15,1145.54,8,43
22.101,2.14,1145.54,8,44
22.593,2.03,1145.64,10,45
23.116,2.09,1145.64,10,46
23.624,2.04,1145.65,10,47
24.141,2.19,1145.64,10,48
24.624,2.18,1145.66,10,49
25.11,2.13,1146.42,11,50
25.607,2.19,1146.42,10,51
26.09,2.19,1146.43,11,52
26.58,2.17,1146.44,11,53
27.068,2.08,1146.44,12,54
27.575,2.13,1146.7,11,55
28.07,2.08,1146.69,12,56
28.577,2.13,1146.69,11,57
29.07,2.19,1146.69,11,58
29.554,2.13,1146.7,12,59
30.052,2.13,1146.7,12,60
30.547,1.98,1146.77,13,61
31.085,2.03,1147.77,12,62
31.607,2.18,1147.77,12,63
32.099,2.05,1147.77,13,64
32.618,2.2,1147.77,12,65
33.1,2.14,1147.77,11,66
33.591,2.14,1147.77,11,67
34.084,2.14,1147.78,11,68
34.578,2.14,1147.79,11,69
35.073,2.14,1147.79,11,70
35.577,1.55,1147.8,11,71
36.255,1.53,1147.79,11,72
36.941,2.14,1147.8,11,73
37.434,2.11,1147.79,11,74
37.935,2.12,1147.79,11,75
38.436,2.15,1147.8,11,76
38.929,2.16,1147.79,11,77
39.43,2.15,1147.8,8,78
39.922,2.12,1147.8,8,79
40.423,1.98,1147.8,8,80
40.96,2.16,1147.8,8,81
41.452,2.2,1147.8,8,82
41.933,2.18,1147.8,8,83
42.416,2.19,1148.23,8,84
42.9,2.09,1148.23,8,85
43.406,2.13,1148.24,9,86
43.901,2.14,1148.25,9,87
44.398,2.11,1148.25,9,88
44.9,2.16,1148.25,9,89
45.391,2.14,1148.23,9,90
45.885,2.15,1148.23,9,91
46.377,2.15,1148.23,9,92
46.869,2.11,1148.25,7,93
47.37,1.6,1148.26,7,94
48.036,1.11,1148.28,7,95
48.971,1.88,1148.29,7,96
49.537,1.76,1148.29,8,97
50.138,1.8,1148.29,8,98
50.729,1.76,1148.29,7,99
51.328,1.79,1148.3,7,100
51.92,1.76,1148.29,7,101
52.523,1.79,1148.29,7,102
53.113,1.79,1148.29,7,103
53.701,1.74,1148.3,7,104
54.31,1.86,1148.29,7,105
54.883,1.77,1148.29,7,106
55.481,1.77,1148.3,7,107
56.078,1.79,1148.3,7,108
56.666,1.8,1148.3,7,109
57.256,1.78,1148.3,7,110
57.849,1.77,1148.3,6,111
58.449,1.49,1148.3,6,112
59.17,1.37,1148.3,6,113
59.947,1.37,1148.3,6,114
60.721,1.33,1148.36,6,115
61.517,1.37,1148.36,6,116
62.294,1.38,1148.36,6,117
63.062,1.57,1148.36,6,118
63.735,2.07,1148.37,6,119
64.243,1.91,1148.36,6,120
64.797,1.95,1148.36,6,121
65.34,2.06,1148.36,6,122
65.866,2.05,1148.36,6,123
66.38,2.12,1148.36,6,124
66.878,2.08,1148.37,6,125
67.385,2.14,1148.37,6,126
67.877,2.09,1148.36,6,127
68.384,2.15,1148.37,6,128
68.882,2.15,1148.36,6,129
69.374,2.07,1148.36,6,130
69.884,2.07,1148.36,6,131
70.395,2.11,1148.37,6,132
70.898,2.14,1148.37,7,133
71.4,2.12,1148.38,7,134
71.901,2.12,1148.36,7,135
72.402,2.21,1148.46,7,136
72.882,2.16,1148.46,8,137
73.383,2.17,1148.46,8,138
73.875,2.2,1148.46,7,139
74.357,2.21,1148.47,7,140
74.837,2.2,1148.46,7,141
75.319,2.2,1148.46,7,142
75.801,2.22,1148.48,7,143
76.279,2.22,1148.48,7,144
76.756,2.22,1148.48,7,145
77.233,2.2,1148.47,7,146
77.734,2.12,1148.48,7,147
78.241,2.21,1149.47,7,148
78.72,2.12,1149.47,7,149
79.22,2.22,1149.48,7,150
79.698,2.24,1149.48,7,151
80.172,2.17,1150.48,7,152
80.66,1.9,1150.48,7,153
81.221,1.11,1150.48,7,154
82.157,1.48,1150.49,7,155
