frame_number,timestamp,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,base_x,base_y,latitude,longitude,map_px,map_py
58,19.985,2,car,0.8,537,277,669,374,603,325,603,374,44.655485,10.934461,1769,1242
58,19.985,3,car,0.8,543,244,642,308,592,276,593,308,44.655435,10.934562,2042,1377
58,19.985,5,car,0.8,499,225,562,275,530,250,530,275,44.655404,10.93466,2308,1462
58,19.985,7,car,0.8,501,212,553,241,527,226,527,241,44.655345,10.934787,2653,1623
58,19.985,10,bicycle,0.8,97,355,165,445,131,400,131,445,44.655546,10.934477,1812,1076
58,19.985,13,car,0.8,434,214,504,252,469,233,469,252,44.655377,10.934759,2578,1536
59,20.278,1,car,0.8,-169,475,154,700,-7,587,-7,700,44.655589,10.934359,1492,958
59,20.278,2,car,0.8,533,280,666,377,599,328,599,377,44.655487,10.934459,1762,1237
59,20.278,3,car,0.8,545,244,644,309,594,276,595,309,44.655436,10.934559,2035,1375
59,20.278,5,car,0.8,498,225,562,276,530,250,530,276,44.655405,10.934657,2300,1458
59,20.278,7,car,0.8,498,212,550,241,524,226,524,241,44.655345,10.934788,2656,1621
59,20.278,10,bicycle,0.8,103,354,170,443,136,398,137,443,44.655545,10.934478,1814,1078
59,20.278,13,car,0.8,426,216,497,254,461,235,461,254,44.655382,10.934754,2564,1522
60,20.563,1,car,0.8,-181,478,145,706,-18,592,-18,706,44.65559,10.934359,1490,956
60,20.563,2,car,0.8,528,281,666,380,597,330,597,380,44.655489,10.934456,1755,1232
60,20.563,3,car,0.8,546,244,647,309,596,276,596,309,44.655436,10.934559,2034,1375
60,20.563,5,car,0.8,500,229,557,275,528,252,528,275,44.655404,10.934661,2310,1461
60,20.563,7,car,0.8,496,213,546,241,521,227,521,241,44.655346,10.934789,2659,1620
60,20.563,10,bicycle,0.8,111,356,174,437,142,396,142,437,44.655543,10.934483,1827,1083
60,20.563,13,car,0.8,418,217,488,255,453,236,453,255,44.655385,10.934753,2560,1514
61,20.867,1,car,0.8,-194,482,135,712,-29,597,-29,712,44.655591,10.934357,1487,954
61,20.867,2,car,0.8,526,284,665,382,595,333,595,382,44.65549,10.934454,1750,1229
61,20.867,3,car,0.8,548,245,649,310,598,277,598,310,44.655437,10.934556,2027,1373
61,20.867,5,car,0.8,501,228,558,275,529,251,529,275,44.655404,10.93466,2309,1462
61,20.867,7,car,0.8,493,213,543,241,518,227,518,241,44.655346,10.93479,2662,1618
61,20.867,10,bicycle,0.8,111,352,180,440,145,396,145,440,44.655544,10.934479,1818,1082
