frame_number,timestamp,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,base_x,base_y,latitude,longitude,map_px,map_py
8,6.834,2,car,0.25,543,241,650,310,596,275,597,310,44.655437,10.934557,2028,1373
8,6.834,3,car,0.25,478,230,543,284,510,257,511,284,44.655418,10.93464,2255,1423
8,6.834,5,car,0.25,530,212,612,250,571,231,571,250,44.655356,10.934732,2504,1593
9,7.766,1,car,0.25,386,320,574,439,480,379,480,439,44.655523,10.934424,1669,1139
9,7.766,2,car,0.25,545,241,653,310,599,275,599,310,44.655436,10.934556,2027,1374
9,7.766,3,car,0.25,479,231,543,284,511,257,511,284,44.655418,10.93464,2255,1423
9,7.766,5,car,0.25,526,213,613,253,569,233,569,253,44.655361,10.934721,2474,1577
9,7.766,6,car,0.2808,478,228,585,282,531,255,531,282,44.655413,10.93464,2253,1437
10,8.575,1,car,0.25,377,322,569,444,473,383,473,444,44.655525,10.934422,1662,1133
10,8.575,2,car,0.25,546,242,657,312,601,277,602,312,44.655438,10.934552,2014,1369
10,8.575,3,car,0.25,480,231,544,284,512,257,512,284,44.655418,10.93464,2254,1423
10,8.575,5,car,0.25,526,213,612,253,569,233,569,253,44.655361,10.934721,2474,1577
11,9.215,1,car,0.25,367,324,564,449,465,386,466,449,44.655527,10.934419,1655,1128
11,9.215,2,car,0.25,548,243,658,313,603,278,603,313,44.655439,10.934549,2008,1367
11,9.215,3,car,0.25,481,232,544,285,512,258,512,285,44.655419,10.934637,2247,1420
11,9.215,5,car,0.25,525,212,610,252,567,232,568,252,44.65536,10.934725,2486,1581
12,12.263,1,car,0.25,359,326,558,453,458,389,459,453,44.655529,10.934417,1650,1123
12,12.263,2,car,0.25,552,245,660,313,606,279,606,313,44.655438,10.934549,2006,1368
12,12.263,3,car,0.25,481,231,545,284,513,257,513,284,44.655418,10.93464,2253,1424
12,12.263,5,car,0.25,525,212,608,252,566,232,567,252,44.65536,10.934726,2487,1581
12,12.263,7,car,0.308,479,225,583,281,531,253,531,281,44.655412,10.934642,2261,1441
13,12.988,1,car,0.25,353,328,552,456,452,392,453,456,44.65553,10.934416,1647,1120
13,12.988,2,car,0.25,554,245,663,313,608,279,609,313,44.655438,10.934548,2004,1369
13,12.988,3,car,0.25,483,231,546,283,514,257,514,283,44.655417,10.934642,2260,1427
13,12.988,5,car,0.25,525,212,607,252,566,232,566,252,44.65536,10.934726,2488,1580
13,12.988,7,car,0.25,514,218,605,267,559,242,560,267,44.655387,10.934675,2349,1507
14,13.692,1,car,0.25,347,332,545,459,446,395,446,459,44.655531,10.934416,1645,1116
14,13.692,2,car,0.25,555,245,666,313,610,279,610,313,44.655438,10.934547,2003,1369
14,13.692,3,car,0.25,483,232,546,283,514,257,515,283,44.655416,10.934642,2259,1428
14,13.692,5,car,0.25,523,213,607,255,565,234,565,255,44.655366,10.934715,2457,1565
14,13.692,7,car,0.25,521,218,609,266,565,242,565,266,44.655385,10.934676,2353,1513
15,14.368,1,car,0.25,340,334,538,461,439,397,439,461,44.655532,10.934415,1644,1113
15,14.368,2,car,0.25,555,244,669,314,612,279,612,314,44.655439,10.934545,1997,1367
15,14.368,3,car,0.25,484,232,546,283,515,257,515,283,44.655416,10.934642,2259,1428
15,14.368,5,car,0.25,521,213,607,256,564,234,564,256,44.655368,10.934711,2448,1559
15,14.368,7,car,0.25,528,217,614,264,571,240,571,264,44.655381,10.934681,2366,1524
16,15.029,1,car,0.25,333,338,533,466,433,402,433,466,44.655534,10.934413,1637,1108
16,15.029,2,car,0.25,557,245,672,315,614,280,614,315,44.65544,10.934543,1990,1365
16,15.029,3,car,0.25,485,233,546,282,515,257,515,282,44.655415,10.934644,2266,1431
16,15.029,5,car,0.25,523,214,604,256,563,235,564,256,44.655368,10.934711,2448,1559
16,15.029,7,car,0.25,536,216,619,261,577,238,577,261,44.655375,10.934689,2388,1541
17,15.724,1,car,0.25,324,340,527,470,425,405,426,470,44.655536,10.934411,1633,1104
17,15.724,2,car,0.25,558,245,674,316,616,280,616,316,44.65544,10.93454,1984,1363
17,15.724,3,car,0.25,487,233,549,282,518,257,518,282,44.655415,10.934644,2264,1432
17,15.724,5,car,0.25,523,214,602,256,562,235,562,256,44.655368,10.934712,2450,1558
17,15.724,7,car,0.25,543,216,624,259,583,237,583,259,44.65537,10.934694,2401,1553
18,16.407,1,car,0.25,316,341,524,473,420,407,420,473,44.655537,10.93441,1630,1101
18,16.407,2,car,0.25,560,246,676,318,618,282,618,318,44.655442,10.934536,1973,1358
18,16.407,3,car,0.25,488,234,550,282,519,258,519,282,44.655415,10.934643,2263,1433
18,16.407,5,car,0.25,523,215,599,255,561,235,561,255,44.655367,10.934716,2461,1563
18,16.407,7,car,0.25,551,215,628,257,589,236,590,257,44.655366,10.934699,2414,1566
19,17.095,1,car,0.25,308,343,520,478,414,410,414,478,44.655539,10.934408,1623,1096
19,17.095,2,car,0.25,561,247,678,319,619,283,619,319,44.655443,10.934534,1967,1356
19,17.095,3,car,0.25,489,235,552,282,520,258,521,282,44.655415,10.934642,2261,1433
19,17.095,5,car,0.25,525,215,598,255,561,235,561,255,44.655367,10.934716,2461,1563
19,17.095,7,car,0.25,558,214,633,254,595,234,596,254,44.655359,10.934708,2438,1584
20,17.751,1,car,0.25,301,345,516,481,408,413,408,481,44.65554,10.934407,1621,1093
20,17.751,2,car,0.25,562,248,680,321,621,284,621,321,44.655444,10.93453,1956,1352
20,17.751,3,car,0.25,490,236,554,283,522,259,522,283,44.655416,10.93464,2253,1430
20,17.751,5,car,0.25,526,216,594,253,560,234,560,253,44.655363,10.934724,2483,1572
20,17.751,7,car,0.25,566,213,638,252,602,232,602,252,44.655354,10.934713,2453,1597
21,18.427,1,car,0.25,295,347,514,485,404,416,404,485,44.655541,10.934405,1616,1090
21,18.427,2,car,0.25,562,248,682,322,622,285,622,322,44.655445,10.934528,1951,1350
21,18.427,3,car,0.25,491,236,556,283,523,259,523,283,44.655415,10.93464,2253,1431
21,18.427,5,car,0.25,523,215,592,254,557,234,558,254,44.655366,10.934721,2474,1566
21,18.427,7,car,0.25,573,212,643,250,608,231,608,250,44.655349,10.934719,2469,1611
22,19.09,1,car,0.25,283,350,504,490,393,420,394,490,44.655543,10.934403,1611,1085
22,19.09,2,car,0.25,565,249,684,324,624,286,624,324,44.655447,10.934525,1941,1345
22,19.09,3,car,0.25,493,236,559,284,526,260,526,284,44.655416,10.934636,2243,1428
22,19.09,5,car,0.25,520,214,589,253,554,233,555,253,44.655364,10.934726,2487,1570
22,19.09,7,car,0.25,581,211,648,247,614,229,614,247,44.655342,10.934729,2495,1631
23,19.758,1,car,0.25,273,353,499,495,386,424,386,495,44.655544,10.934401,1606,1081
23,19.758,2,car,0.25,567,250,685,325,626,287,626,325,44.655448,10.934522,1935,1343
23,19.758,3,car,0.25,494,237,563,285,528,261,529,285,44.655417,10.934632,2233,1426
23,19.758,5,car,0.25,518,214,588,253,553,233,553,253,44.655364,10.934726,2489,1569
23,19.758,7,car,0.25,588,210,653,245,620,227,621,245,44.655336,10.934735,2511,1647
24,20.44,1,car,0.25,263,355,492,499,377,427,377,499,44.655546,10.9344,1603,1077
24,20.44,2,car,0.25,568,251,686,326,627,288,627,326,44.655448,10.93452,1929,1341
24,20.44,3,car,0.25,496,238,566,287,531,262,531,287,44.655419,10.934627,2218,1420
24,20.44,5,car,0.25,518,214,585,252,551,233,551,252,44.655363,10.934731,2502,1573
24,20.44,7,car,0.25,596,209,658,243,627,226,627,243,44.65533,10.934741,2528,1662
25,21.098,1,car,0.25,249,357,481,503,365,430,365,503,44.655547,10.9344,1602,1073
25,21.098,2,car,0.25,569,251,687,327,628,289,628,327,44.655449,10.934518,1924,1339
25,21.098,3,car,0.25,496,239,569,289,532,264,533,289,44.655421,10.934621,2202,1414
25,21.098,5,car,0.25,521,214,586,251,553,232,554,251,44.65536,10.934734,2510,1580
25,21.098,7,car,0.25,604,208,663,240,633,224,633,240,44.655322,10.934752,2558,1685
25,21.098,8,car,0.33,1273,160,1316,190,1294,175,1294,190,44.654818,10.934699,2415,3052
26,21.791,1,car,0.25,241,360,473,507,357,433,357,507,44.655549,10.934398,1598,1069
26,21.791,2,car,0.25,570,251,688,328,629,289,629,328,44.65545,10.934517,1919,1337
26,21.791,3,car,0.25,497,240,572,289,534,264,535,289,44.655421,10.93462,2201,1415
26,21.791,5,car,0.25,526,214,589,251,557,232,557,251,44.65536,10.934733,2507,1581
26,21.791,7,car,0.25,611,208,667,238,639,223,639,238,44.655315,10.934758,2576,1702
26,21.791,8,car,0.25,1274,160,1314,189,1294,174,1294,189,44.654806,10.934708,2438,3087
27,22.437,1,car,0.25,228,363,463,512,345,437,346,512,44.65555,10.934397,1595,1065
27,22.437,2,car,0.25,571,253,688,329,629,291,629,329,44.655451,10.934515,1915,1335
27,22.437,3,car,0.25,498,239,575,290,536,264,536,290,44.655422,10.934617,2193,1412
27,22.437,5,car,0.25,528,215,583,247,555,231,556,247,44.655352,10.93475,2552,1603
27,22.437,7,car,0.25,619,207,672,236,645,221,645,236,44.655309,10.934766,2596,1719
27,22.437,9,car,0.7134,521,214,581,251,551,232,551,251,44.655361,10.934735,2513,1579
28,23.135,1,car,0.25,216,366,455,518,335,442,335,518,44.655552,10.934395,1590,1060
28,23.135,2,car,0.25,573,254,688,330,630,292,630,330,44.655451,10.934513,1910,1333
28,23.135,3,car,0.25,497,240,577,291,537,265,537,291,44.655423,10.934615,2186,1409
28,23.135,5,car,0.25,528,215,582,247,555,231,555,247,44.655352,10.93475,2553,1602
28,23.135,7,car,0.25,626,206,677,234,651,220,652,234,44.655303,10.934773,2615,1737
28,23.135,9,car,0.25,518,214,579,251,548,232,548,251,44.655361,10.934736,2515,1577
29,23.788,1,car,0.25,211,367,453,523,332,445,332,523,44.655553,10.934393,1584,1057
29,23.788,2,car,0.25,573,255,687,332,630,293,630,332,44.655453,10.93451,1902,1328
29,23.788,3,car,0.25,497,239,578,292,537,265,538,292,44.655424,10.934612,2178,1406
29,23.788,5,car,0.25,517,214,578,250,547,232,548,250,44.655359,10.93474,2526,1583
29,23.788,7,car,0.25,634,205,682,231,658,218,658,231,44.655293,10.934785,2649,1764
29,23.788,10,motorbike,0.3315,602,202,628,239,615,220,615,239,44.655323,10.934763,2589,1682
30,24.464,1,car,0.25,207,371,448,525,327,448,327,525,44.655554,10.934393,1583,1055
30,24.464,2,car,0.25,573,256,688,333,630,294,630,333,44.655454,10.934508,1897,1326
30,24.464,3,car,0.25,497,239,581,293,539,266,539,293,44.655425,10.934609,2171,1404
30,24.464,5,car,0.25,515,213,574,248,544,230,544,248,44.655356,10.93475,2552,1591
30,24.464,7,car,0.25,641,204,687,229,664,216,664,229,44.655286,10.934793,2671,1783
31,25.107,1,car,0.25,197,371,444,530,320,450,320,530,44.655555,10.934391,1578,1051
31,25.107,2,car,0.25,574,257,687,334,630,295,631,334,44.655455,10.934507,1893,1324
31,25.107,3,car,0.25,498,237,584,294,541,265,541,294,44.655426,10.934606,2163,1401
31,25.107,5,car,0.25,514,215,571,247,542,231,543,247,44.655354,10.934754,2565,1596
31,25.107,7,car,0.25,649,203,692,227,670,215,670,227,44.655278,10.934802,2693,1803
31,25.107,11,car,0.5534,588,206,628,239,608,222,608,239,44.655324,10.934766,2596,1678
32,25.749,1,car,0.25,184,374,436,536,310,455,310,536,44.655557,10.934389,1573,1047
32,25.749,2,car,0.25,575,258,688,335,631,296,631,335,44.655455,10.934506,1889,1322
32,25.749,3,car,0.25,499,238,586,294,542,266,542,294,44.655426,10.934606,2162,1401
32,25.749,5,car,0.25,514,215,569,245,541,230,541,245,44.65535,10.934764,2590,1607
32,25.749,7,car,0.25,656,202,697,224,676,213,676,224,44.655267,10.934816,2732,1833
32,25.749,11,car,0.25,585,206,625,239,605,222,605,239,44.655325,10.934767,2599,1676
32,25.749,12,bicycle,0.4412,1274,160,1305,189,1289,174,1289,189,44.654808,10.934711,2448,3079
33,26.409,1,car,0.25,174,378,431,543,302,460,303,543,44.655558,10.934387,1566,1043
33,26.409,2,car,0.25,576,259,688,336,632,297,632,336,44.655456,10.934504,1884,1320
33,26.409,3,car,0.25,501,238,589,295,545,266,545,295,44.655427,10.934603,2154,1399
33,26.409,5,car,0.25,514,217,569,246,541,231,542,246,44.655352,10.934759,2577,1602
33,26.409,7,car,0.25,664,201,702,222,683,211,683,222,44.655259,10.934825,2756,1856
33,26.409,11,car,0.25,581,207,620,239,600,223,600,239,44.655326,10.934769,2604,1674
34,27.071,1,car,0.25,156,380,414,547,285,463,285,547,44.65556,10.934387,1567,1038
34,27.071,2,car,0.25,578,260,688,337,633,298,633,337,44.655457,10.934502,1879,1318
34,27.071,3,car,0.25,504,238,591,295,547,266,548,295,44.655427,10.934602,2151,1400
34,27.071,5,car,0.25,511,217,565,245,538,231,538,245,44.655351,10.934765,2593,1605
34,27.071,7,car,0.25,671,200,706,220,688,210,689,220,44.65525,10.934834,2781,1879
34,27.071,11,car,0.25,578,207,617,239,597,223,598,239,44.655326,10.93477,2606,1673
34,27.071,13,bicycle,0.2702,0,390,27,493,13,441,13,493,44.655563,10.934456,1755,1029
34,27.071,14,bicycle,0.5402,1274,161,1303,190,1288,175,1288,190,44.654822,10.934704,2428,3043
35,27.774,1,car,0.25,143,386,397,552,270,469,270,552,44.655561,10.934387,1566,1034
35,27.774,2,car,0.25,578,261,688,338,633,299,633,338,44.655458,10.9345,1875,1316
35,27.774,3,car,0.25,506,240,591,295,548,267,548,295,44.655427,10.934602,2151,1400
35,27.774,5,car,0.25,512,220,566,247,539,233,539,247,44.655355,10.934756,2569,1594
35,27.774,7,car,0.25,568,207,623,237,595,222,596,237,44.655322,10.93478,2634,1685
35,27.774,11,car,0.25,571,210,609,239,590,224,590,239,44.655328,10.934773,2615,1668
35,27.774,13,bicycle,0.25,2,386,30,489,16,437,16,489,44.655562,10.934459,1762,1032
35,27.774,14,bicycle,0.25,1276,162,1304,190,1290,176,1290,190,44.654821,10.934702,2423,3046
36,28.482,1,car,0.25,128,389,385,558,256,473,257,558,44.655563,10.934385,1563,1030
36,28.482,2,car,0.25,579,262,689,339,634,300,634,339,44.655458,10.934499,1871,1314
36,28.482,3,car,0.25,508,243,591,296,549,269,550,296,44.655427,10.934599,2143,1398
36,28.482,5,car,0.25,505,221,565,251,535,236,535,251,44.655364,10.934741,2528,1571
36,28.482,7,car,0.25,564,207,621,238,592,222,593,238,44.655325,10.934776,2624,1677
36,28.482,11,car,0.25,568,211,604,239,586,225,586,239,44.655329,10.934774,2619,1666
36,28.482,13,bicycle,0.25,5,384,33,487,19,435,19,487,44.655562,10.93446,1765,1033
36,28.482,14,bicycle,0.25,1273,163,1301,190,1287,176,1287,190,44.654822,10.934705,2430,3041
37,29.19,1,car,0.25,113,391,375,565,244,478,244,565,44.655565,10.934384,1558,1025
37,29.19,2,car,0.25,580,262,690,340,635,301,635,340,44.655459,10.934497,1866,1312
37,29.19,3,car,0.25,509,243,592,296,550,269,550,296,44.655427,10.934599,2143,1398
37,29.19,5,car,0.25,503,221,562,251,532,236,532,251,44.655364,10.934742,2531,1570
37,29.19,7,car,0.25,562,206,620,238,591,222,591,238,44.655325,10.934777,2626,1676
37,29.19,11,car,0.25,564,212,600,240,582,226,582,240,44.655332,10.934771,2610,1658
37,29.19,13,bicycle,0.25,9,382,37,482,23,432,23,482,44.655561,10.934463,1774,1036
37,29.19,14,bicycle,0.25,1273,163,1300,191,1286,177,1286,191,44.654835,10.934697,2410,3006
38,29.884,1,car,0.25,101,395,365,571,233,483,233,571,44.655566,10.934382,1554,1021
38,29.884,2,car,0.25,580,262,690,341,635,301,635,341,44.65546,10.934496,1862,1310
38,29.884,3,car,0.25,509,243,593,297,551,270,551,297,44.655428,10.934596,2136,1395
38,29.884,5,car,0.25,498,221,565,255,531,238,532,255,44.655372,10.934726,2488,1549
38,29.884,7,car,0.25,559,204,620,238,589,221,590,238,44.655325,10.934777,2627,1675
38,29.884,11,car,0.25,561,213,595,240,578,226,578,240,44.655332,10.934772,2614,1656
38,29.884,13,bicycle,0.25,10,376,41,483,25,429,25,483,44.655561,10.934462,1771,1036
38,29.884,14,bicycle,0.25,1272,163,1299,191,1285,177,1286,191,44.654835,10.934697,2410,3006
38,29.884,15,person,0.2893,622,185,638,210,630,197,630,210,44.655227,10.934929,3039,1941
