frame_number,timestamp,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,base_x,base_y,latitude,longitude,map_px,map_py
48,26.028,7,car,0.25,524,210,577,239,550,224,551,239,44.655335,10.934787,2654,1648
48,26.028,11,car,0.25,527,223,550,242,538,232,539,242,44.655345,10.934778,2628,1623
48,26.028,13,bicycle,0.25,45,355,97,464,71,409,71,464,44.655554,10.93447,1793,1054
48,26.028,14,bicycle,0.25,1263,167,1290,194,1276,180,1276,194,44.654875,10.934682,2367,2898
48,26.028,18,car,0.25,505,211,574,242,539,226,539,242,44.655345,10.934778,2628,1623
48,26.028,19,car,0.25,482,218,516,248,499,233,499,248,44.655364,10.934765,2595,1570
49,26.664,1,car,0.25,-41,442,260,655,109,548,109,655,44.655581,10.934363,1501,980
49,26.664,2,car,0.25,568,279,671,358,619,318,620,358,44.655473,10.934476,1810,1273
49,26.664,3,car,0.25,530,243,622,302,576,272,576,302,44.655431,10.934579,2088,1389
49,26.664,5,car,0.25,498,227,562,269,530,248,530,269,44.655395,10.934678,2358,1486
49,26.664,7,car,0.25,522,210,574,239,548,224,548,239,44.655336,10.934788,2657,1646
49,26.664,11,car,0.25,524,224,546,242,535,233,535,242,44.655345,10.934779,2632,1621
49,26.664,13,bicycle,0.25,52,353,107,463,79,408,79,463,44.655553,10.93447,1792,1056
49,26.664,14,bicycle,0.25,1262,167,1289,195,1275,181,1275,195,44.654887,10.934675,2350,2867
49,26.664,18,car,0.25,506,212,570,240,538,226,538,240,44.65534,10.934788,2655,1635
49,26.664,19,car,0.25,481,219,517,249,499,234,499,249,44.655366,10.934761,2584,1565
50,27.206,1,car,0.25,-54,446,251,662,98,554,98,662,44.655582,10.934362,1498,977
50,27.206,2,car,0.25,567,280,671,360,619,320,619,360,44.655475,10.934474,1804,1270
50,27.206,3,car,0.25,533,244,624,303,578,273,578,303,44.655431,10.934576,2080,1387
50,27.206,5,car,0.25,499,229,562,270,530,249,531,270,44.655396,10.934675,2348,1482
50,27.206,7,car,0.25,520,210,571,238,545,224,545,238,44.655334,10.934794,2673,1651
50,27.206,11,car,0.25,520,225,541,242,530,233,531,242,44.655346,10.934781,2636,1619
50,27.206,13,bicycle,0.25,58,360,111,462,84,411,85,462,44.655553,10.93447,1792,1057
50,27.206,14,bicycle,0.25,1261,168,1288,195,1274,181,1275,195,44.654887,10.934675,2350,2867
50,27.206,18,car,0.25,507,212,566,239,536,225,536,239,44.655338,10.934793,2669,1640
50,27.206,19,car,0.25,476,221,510,250,493,235,493,250,44.655369,10.934759,2578,1557
50,27.206,20,car,0.5285,1,452,231,663,116,557,116,663,44.655582,10.934359,1492,979
51,27.733,1,car,0.25,-67,450,242,669,87,559,87,669,44.655583,10.93436,1494,974
51,27.733,2,car,0.25,562,278,672,362,617,320,617,362,44.655476,10.934472,1799,1266
51,27.733,3,car,0.25,535,245,625,304,580,274,580,304,44.655433,10.934573,2073,1384
51,27.733,5,car,0.25,498,228,564,271,531,249,531,271,44.655398,10.934672,2340,1478
51,27.733,7,car,0.25,518,210,568,238,543,224,543,238,44.655335,10.934795,2675,1650
51,27.733,11,car,0.25,517,226,537,242,527,234,527,242,44.655347,10.934782,2640,1617
51,27.733,13,bicycle,0.25,65,357,119,458,92,407,92,458,44.655551,10.934472,1798,1061
51,27.733,14,bicycle,0.25,1260,168,1287,195,1273,181,1274,195,44.654887,10.934676,2351,2866
51,27.733,18,car,0.25,507,213,562,238,534,225,535,238,44.655336,10.934798,2684,1646
51,27.733,19,car,0.25,472,221,508,250,490,235,490,250,44.65537,10.93476,2581,1555
52,28.245,1,car,0.25,-81,454,234,676,76,565,76,676,44.655585,10.934359,1491,971
52,28.245,2,car,0.25,558,277,672,363,615,320,615,363,44.655477,10.934472,1797,1263
52,28.245,3,car,0.25,536,245,625,304,580,274,581,304,44.655432,10.934573,2073,1385
52,28.245,5,car,0.25,498,227,564,272,531,249,531,272,44.655399,10.934669,2332,1474
52,28.245,7,car,0.25,516,211,565,238,540,224,540,238,44.655335,10.934796,2679,1648
52,28.245,11,car,0.25,513,227,533,242,523,234,523,242,44.655347,10.934784,2644,1615
52,28.245,13,bicycle,0.25,70,355,124,455,97,405,97,455,44.655551,10.934474,1803,1063
52,28.245,14,bicycle,0.25,1259,168,1286,196,1272,182,1273,196,44.654898,10.934669,2334,2836
52,28.245,18,car,0.25,508,214,559,236,533,225,533,236,44.655332,10.934809,2712,1657
52,28.245,19,car,0.25,466,217,506,249,486,233,486,249,44.655368,10.934766,2596,1558
52,28.245,21,car,0.7554,0,460,202,674,101,567,101,674,44.655583,10.934357,1486,974
53,28.932,1,car,0.25,-94,458,225,683,65,570,65,683,44.655585,10.934358,1488,969
53,28.932,2,car,0.25,554,278,670,364,612,321,612,364,44.655478,10.934471,1795,1261
53,28.932,3,car,0.25,538,246,626,303,582,274,582,303,44.655431,10.934575,2077,1388
53,28.932,5,car,0.25,498,226,565,272,531,249,531,272,44.655399,10.934669,2332,1474
53,28.932,7,car,0.25,514,211,562,237,538,224,538,237,44.655333,10.934802,2694,1654
53,28.932,11,car,0.25,510,228,528,242,519,235,519,242,44.655348,10.934785,2648,1613
53,28.932,13,bicycle,0.25,75,353,129,453,102,403,102,453,44.65555,10.934475,1806,1066
53,28.932,14,bicycle,0.25,1258,169,1286,196,1272,182,1272,196,44.654899,10.93467,2336,2834
53,28.932,18,car,0.25,509,214,555,235,532,224,532,235,44.65533,10.934814,2727,1663
53,28.932,19,car,0.25,462,214,508,249,485,231,485,249,44.655368,10.934766,2597,1558
53,28.932,21,car,0.25,-10,460,201,686,95,573,95,686,44.655585,10.934354,1477,971
54,29.824,1,car,0.25,-107,462,216,690,54,576,54,690,44.655586,10.934357,1485,966
54,29.824,2,car,0.25,552,279,669,366,610,322,610,366,44.655479,10.934469,1790,1257
54,29.824,3,car,0.25,539,245,629,303,584,274,584,303,44.655431,10.934574,2076,1389
54,29.824,5,car,0.25,497,224,566,273,531,248,531,273,44.655401,10.934665,2323,1470
54,29.824,7,car,0.25,512,211,559,237,535,224,535,237,44.655334,10.934803,2697,1652
54,29.824,11,car,0.25,507,229,524,243,515,236,515,243,44.655351,10.934782,2640,1605
54,29.824,13,bicycle,0.25,78,354,134,457,106,405,106,457,44.65555,10.934471,1795,1064
54,29.824,14,bicycle,0.25,1257,169,1285,196,1271,182,1271,196,44.654899,10.934671,2338,2833
54,29.824,18,car,0.25,510,215,551,234,530,224,530,234,44.655328,10.93482,2743,1669
54,29.824,19,car,0.25,462,213,511,250,486,231,486,250,44.65537,10.934762,2585,1553
54,29.824,21,car,0.25,-22,457,200,695,89,576,89,695,44.655586,10.934352,1471,968
54,29.824,22,car,0.3585,539,239,613,292,576,265,576,292,44.65542,10.934601,2149,1419
