frame_number,timestamp,track_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,base_x,base_y,latitude,longitude,map_px,map_py
9,6.62,1,car,0.9461,386,321,574,440,480,380,480,440,44.655523,10.934424,1667,1138
9,6.62,2,car,0.9,546,242,653,311,599,276,599,311,44.655437,10.934554,2021,1371
9,6.62,3,car,0.8991,480,232,543,285,511,258,511,285,44.65542,10.934638,2248,1419
9,6.62,4,car,0.8051,525,213,616,254,570,233,570,254,44.655363,10.934717,2463,1572
10,7.264,1,car,0.9456,377,322,569,444,473,383,473,444,44.655525,10.934422,1662,1133
10,7.264,2,car,0.903,547,242,657,312,602,277,602,312,44.655438,10.934552,2014,1369
10,7.264,3,car,0.8949,481,232,544,285,512,258,512,285,44.655419,10.934637,2247,1420
10,7.264,4,car,0.7935,524,213,615,254,569,233,569,254,44.655364,10.934717,2464,1571
11,8.039,1,car,0.9403,368,324,564,449,466,386,466,449,44.655527,10.934419,1655,1128
11,8.039,2,car,0.9027,549,243,658,313,603,278,603,313,44.655439,10.934549,2008,1367
11,8.039,3,car,0.8964,481,233,544,285,512,259,512,285,44.655419,10.934637,2247,1420
11,8.039,4,car,0.8168,524,213,612,253,568,233,568,253,44.655362,10.934721,2475,1576
12,8.654,1,car,0.9347,360,327,558,453,459,390,459,453,44.655529,10.934417,1650,1123
12,8.654,2,car,0.9017,552,245,660,314,606,279,606,314,44.65544,10.934547,2001,1365
12,8.654,3,car,0.8923,481,232,545,284,513,258,513,284,44.655418,10.93464,2253,1424
12,8.654,4,car,0.8051,524,212,611,253,567,232,567,253,44.655362,10.934722,2476,1576
13,9.23,1,car,0.9353,354,329,552,456,453,392,453,456,44.65553,10.934416,1647,1120
13,9.23,2,car,0.9036,554,245,664,314,609,279,609,314,44.655439,10.934546,1999,1366
13,9.23,3,car,0.8898,483,232,546,284,514,258,514,284,44.655418,10.934639,2252,1424
13,9.23,4,car,0.8076,524,213,609,253,566,233,566,253,44.655362,10.934722,2477,1575
14,9.801,1,car,0.9471,347,332,545,459,446,395,446,459,44.655531,10.934416,1645,1116
14,9.801,2,car,0.9078,555,245,667,314,611,279,611,314,44.655439,10.934545,1997,1367
14,9.801,3,car,0.888,483,232,547,284,515,258,515,284,44.655418,10.934639,2252,1424
14,9.801,4,car,0.8086,521,213,610,255,565,234,565,255,44.655366,10.934715,2457,1565
15,10.32,1,car,0.9347,341,335,539,462,440,398,440,462,44.655532,10.934414,1641,1113
15,10.32,2,car,0.9059,556,245,669,315,612,280,612,315,44.65544,10.934543,1992,1364
15,10.32,3,car,0.8873,484,233,547,283,515,258,515,283,44.655416,10.934642,2259,1428
15,10.32,4,car,0.8194,521,213,609,257,565,235,565,257,44.65537,10.934707,2437,1555
16,10.809,1,car,0.9342,333,338,534,466,433,402,433,466,44.655534,10.934413,1637,1108
16,10.809,2,car,0.9072,557,245,672,316,614,280,614,316,44.655441,10.934541,1985,1362
16,10.809,3,car,0.8894,485,234,547,283,516,258,516,283,44.655416,10.934641,2258,1428
16,10.809,4,car,0.8185,522,214,606,257,564,235,564,257,44.65537,10.934708,2438,1554
17,11.297,1,car,0.9385,324,340,528,470,426,405,426,470,44.655536,10.934411,1633,1104
17,11.297,2,car,0.9084,559,246,674,317,616,281,616,317,44.655441,10.934539,1979,1360
17,11.297,3,car,0.8962,487,234,549,283,518,258,518,283,44.655416,10.934641,2257,1429
17,11.297,4,car,0.828,522,215,604,256,563,235,563,256,44.655368,10.934712,2449,1559
18,11.741,1,car,0.9332,317,342,524,474,420,408,420,474,44.655537,10.934409,1628,1100
18,11.741,2,car,0.9083,560,247,677,319,618,283,618,319,44.655443,10.934535,1968,1356
18,11.741,3,car,0.9019,488,235,551,283,519,259,519,283,44.655416,10.934641,2256,1429
18,11.741,4,car,0.8283,523,215,601,256,562,235,562,256,44.655368,10.934712,2450,1558
19,12.235,1,car,0.9368,309,344,520,478,414,411,414,478,44.655539,10.934408,1623,1096
19,12.235,2,car,0.9033,561,248,678,320,619,284,619,320,44.655444,10.934532,1962,1354
19,12.235,3,car,0.8985,490,236,553,283,521,259,521,283,44.655416,10.93464,2254,1430
19,12.235,4,car,0.8351,524,216,599,256,561,236,561,256,44.655368,10.934712,2451,1558
20,12.691,1,car,0.9307,301,345,516,482,408,413,408,482,44.65554,10.934406,1619,1093
20,12.691,2,car,0.8991,562,248,681,321,621,284,621,321,44.655444,10.93453,1956,1352
20,12.691,3,car,0.9007,491,236,554,283,522,259,522,283,44.655416,10.93464,2253,1430
20,12.691,4,car,0.8339,525,216,596,254,560,235,560,254,44.655365,10.93472,2472,1567
21,13.16,1,car,0.9267,295,347,514,486,404,416,404,486,44.655541,10.934404,1614,1089
21,13.16,2,car,0.8974,563,248,682,323,622,285,622,323,44.655446,10.934526,1946,1347
21,13.16,3,car,0.8986,492,236,556,283,524,259,524,283,44.655415,10.934639,2252,1431
21,13.16,4,car,0.8318,523,215,593,254,558,234,558,254,44.655366,10.934721,2474,1566
22,13.875,1,car,0.927,284,351,505,490,394,420,394,490,44.655543,10.934403,1611,1085
22,13.875,2,car,0.8947,565,249,684,324,624,286,624,324,44.655447,10.934525,1941,1345
22,13.875,3,car,0.9011,494,237,560,284,527,260,527,284,44.655416,10.934635,2242,1429
22,13.875,4,car,0.8345,520,215,590,253,555,234,555,253,44.655364,10.934726,2487,1570
23,14.487,1,car,0.93,274,353,500,496,387,424,387,496,44.655544,10.934401,1604,1080
23,14.487,2,car,0.8983,568,251,685,325,626,288,626,325,44.655448,10.934522,1935,1343
23,14.487,3,car,0.8949,495,237,564,286,529,261,529,286,44.655418,10.93463,2226,1423
23,14.487,4,car,0.8399,518,214,589,253,553,233,553,253,44.655364,10.934726,2489,1569
24,15.069,1,car,0.9324,263,355,492,499,377,427,377,499,44.655546,10.9344,1603,1077
24,15.069,2,car,0.8969,569,251,686,326,627,288,627,326,44.655448,10.93452,1929,1341
24,15.069,3,car,0.8927,496,239,567,287,531,263,531,287,44.655419,10.934627,2218,1420
24,15.069,4,car,0.8056,518,214,586,252,552,233,552,252,44.655363,10.934731,2501,1574
25,15.685,1,car,0.9355,250,358,481,504,365,431,365,504,44.655547,10.934399,1600,1072
25,15.685,2,car,0.9,569,251,688,327,628,289,628,327,44.655449,10.934518,1924,1339
25,15.685,3,car,0.8758,497,240,570,289,533,264,533,289,44.655421,10.934621,2202,1414
25,15.685,4,car,0.7622,521,214,587,251,554,232,554,251,44.65536,10.934734,2510,1580
26,16.282,1,car,0.9336,242,361,473,507,357,434,357,507,44.655549,10.934398,1598,1069
26,16.282,2,car,0.9016,571,252,688,329,629,290,629,329,44.655451,10.934515,1915,1335
26,16.282,3,car,0.8722,498,240,573,290,535,265,535,290,44.655422,10.934618,2194,1412
26,16.282,4,car,0.637,526,214,589,252,557,233,557,252,44.655362,10.934729,2496,1576
27,16.998,1,car,0.9331,229,364,463,513,346,438,346,513,44.65555,10.934397,1593,1064
27,16.998,2,car,0.9083,572,253,688,330,630,291,630,330,44.655451,10.934513,1910,1333
27,16.998,3,car,0.8779,498,240,575,290,536,265,536,290,44.655422,10.934617,2193,1412
27,16.998,4,car,0.7134,521,214,585,251,553,232,553,251,44.65536,10.934735,2511,1580
28,17.611,1,car,0.9293,216,367,456,519,336,443,336,519,44.655552,10.934395,1588,1059
28,17.611,2,car,0.9142,573,255,688,331,630,293,630,331,44.655452,10.934512,1906,1331
28,17.611,3,car,0.878,497,240,578,292,537,266,537,292,44.655424,10.934612,2179,1406
29,18.19,1,car,0.929,211,368,454,523,332,445,332,523,44.655553,10.934393,1584,1057
29,18.19,2,car,0.9159,574,256,687,332,630,294,630,332,44.655453,10.93451,1902,1328
29,18.19,3,car,0.8774,498,240,579,292,538,266,538,292,44.655424,10.934612,2178,1406
30,18.74,1,car,0.9244,208,371,449,525,328,448,328,525,44.655554,10.934392,1582,1055
30,18.74,2,car,0.9223,574,257,688,333,631,295,631,333,44.655454,10.934508,1897,1326
30,18.74,3,car,0.8703,497,239,582,294,539,266,539,294,44.655427,10.934607,2165,1400
30,18.74,4,car,0.6196,515,213,574,248,544,230,544,248,44.655356,10.93475,2552,1591
31,19.316,1,car,0.9211,197,372,445,530,321,451,321,530,44.655555,10.934391,1578,1051
31,19.316,2,car,0.9235,575,258,688,334,631,296,631,334,44.655455,10.934507,1893,1324
31,19.316,3,car,0.8676,498,238,584,294,541,266,541,294,44.655426,10.934606,2163,1401
31,19.316,4,car,0.6262,514,215,572,248,543,231,543,248,44.655356,10.93475,2553,1591
32,19.884,1,car,0.9278,184,374,437,536,310,455,310,536,44.655557,10.934389,1573,1047
32,19.884,2,car,0.9258,575,259,688,336,631,297,631,336,44.655456,10.934504,1884,1320
32,19.884,3,car,0.8722,500,238,587,295,543,266,543,295,44.655427,10.934603,2155,1399
32,19.884,4,car,0.6423,514,215,569,246,541,230,541,246,44.655353,10.934759,2578,1601
33,20.465,1,car,0.9162,174,378,432,543,303,460,303,543,44.655558,10.934387,1566,1043
33,20.465,2,car,0.9239,577,260,688,336,632,298,632,336,44.655456,10.934504,1884,1320
33,20.465,3,car,0.8751,501,238,589,295,545,266,545,295,44.655427,10.934603,2154,1399
33,20.465,5,car,0.8151,580,207,621,240,600,223,600,240,44.655328,10.934764,2592,1667
34,21.027,1,car,0.9306,157,381,415,548,286,464,286,548,44.65556,10.934387,1566,1038
34,21.027,2,car,0.9218,578,261,689,337,633,299,633,337,44.655457,10.934502,1879,1318
34,21.027,3,car,0.8582,504,239,592,295,548,267,548,295,44.655427,10.934602,2151,1400
34,21.027,5,car,0.8531,578,207,619,239,598,223,598,239,44.655326,10.93477,2606,1673
35,21.601,1,car,0.9288,143,387,397,553,270,470,270,553,44.655561,10.934386,1565,1034
35,21.601,2,car,0.9213,579,261,689,338,634,299,634,338,44.655458,10.9345,1874,1316
35,21.601,3,car,0.8404,506,241,591,296,548,268,548,296,44.655428,10.9346,2145,1397
35,21.601,5,car,0.7963,577,208,616,238,596,223,596,238,44.655324,10.934775,2621,1678
36,22.15,1,car,0.9199,129,390,385,559,257,474,257,559,44.655563,10.934385,1561,1029
36,22.15,2,car,0.9216,580,262,689,339,634,300,634,339,44.655458,10.934499,1871,1314
36,22.15,3,car,0.8372,508,243,591,297,549,270,549,297,44.655428,10.934597,2138,1395
36,22.15,5,car,0.8313,570,207,612,239,591,223,591,239,44.655328,10.934772,2614,1669
36,22.15,6,bicycle,0.7519,2,384,36,487,19,435,19,487,44.655562,10.93446,1765,1033
37,22.721,1,car,0.922,114,392,375,565,244,478,244,565,44.655565,10.934384,1558,1025
37,22.721,2,car,0.925,580,262,690,340,635,301,635,340,44.655459,10.934497,1866,1312
37,22.721,3,car,0.8398,510,243,593,297,551,270,551,297,44.655428,10.934596,2136,1395
37,22.721,5,car,0.8453,568,207,612,239,590,223,590,239,44.655328,10.934773,2615,1668
37,22.721,6,bicycle,0.8169,6,383,39,483,22,433,22,483,44.655561,10.934462,1772,1036
37,22.721,4,car,0.8132,505,220,560,251,532,235,532,251,44.655364,10.934742,2531,1570
38,23.302,1,car,0.9124,102,396,365,572,233,484,233,572,44.655566,10.934382,1553,1021
38,23.302,2,car,0.921,580,262,690,342,635,302,635,342,44.655461,10.934494,1858,1308
38,23.302,3,car,0.8379,510,243,594,297,552,270,552,297,44.655428,10.934596,2136,1396
38,23.302,5,car,0.8532,566,205,612,239,589,222,589,239,44.655328,10.934773,2616,1668
38,23.302,6,bicycle,0.7948,7,376,44,485,25,430,25,485,44.655561,10.934461,1767,1035
38,23.302,4,car,0.8123,500,221,563,256,531,238,531,256,44.655374,10.934723,2479,1544
39,23.953,1,car,0.9216,92,400,357,579,224,489,224,579,44.655568,10.93438,1547,1017
39,23.953,2,car,0.9143,579,263,691,345,635,304,635,345,44.655463,10.93449,1847,1302
39,23.953,3,car,0.8288,512,243,597,298,554,270,554,298,44.655429,10.934594,2128,1393
39,23.953,5,car,0.8722,561,204,610,239,585,221,585,239,44.655329,10.934775,2620,1666
39,23.953,6,bicycle,0.8225,8,368,49,486,28,427,28,486,44.655561,10.934459,1764,1035
39,23.953,4,car,0.8492,497,222,564,260,530,241,530,260,44.655381,10.934708,2440,1525
40,24.504,1,car,0.9354,79,405,347,586,213,495,213,586,44.655569,10.934378,1543,1013
40,24.504,2,car,0.9064,580,264,690,346,635,305,635,346,44.655463,10.934489,1843,1300
40,24.504,3,car,0.8007,516,244,599,297,557,270,557,297,44.655428,10.934595,2132,1397
40,24.504,5,car,0.8641,558,204,607,239,582,221,582,239,44.655329,10.934776,2623,1664
40,24.504,6,bicycle,0.8282,10,366,53,486,31,426,31,486,44.655561,10.934459,1762,1035
40,24.504,4,car,0.8452,495,222,563,263,529,242,529,263,44.655386,10.934698,2412,1511
41,25.024,1,car,0.8923,68,406,342,593,205,499,205,593,44.65557,10.934376,1537,1010
41,25.024,2,car,0.9026,579,264,689,347,634,305,634,347,44.655464,10.934487,1840,1298
41,25.024,3,car,0.8007,516,244,600,297,558,270,558,297,44.655427,10.934595,2131,1398
41,25.024,5,car,0.8627,556,205,606,240,581,222,581,240,44.655332,10.934771,2611,1657
41,25.024,6,bicycle,0.7712,13,370,56,488,34,429,34,488,44.655561,10.934457,1757,1035
41,25.024,4,car,0.8755,492,222,565,267,528,244,528,267,44.655392,10.934685,2377,1493
42,25.664,1,car,0.8546,55,410,329,599,192,504,192,599,44.655572,10.934375,1534,1006
42,25.664,2,car,0.8771,578,264,688,349,633,306,633,349,44.655466,10.934485,1834,1293
42,25.664,3,car,0.8233,519,243,605,298,562,270,562,298,44.655428,10.934591,2122,1396
42,25.664,5,car,0.8455,552,207,601,241,576,224,576,241,44.655335,10.934769,2604,1648
42,25.664,6,bicycle,0.7659,16,374,59,485,37,429,37,485,44.65556,10.934459,1762,1037
42,25.664,4,car,0.8784,492,222,565,269,528,245,528,269,44.655395,10.934679,2360,1485
43,26.203,1,car,0.9053,42,413,320,605,181,509,181,605,44.655573,10.934374,1531,1003
43,26.203,2,car,0.877,578,266,686,349,632,307,632,349,44.655466,10.934485,1834,1293
43,26.203,3,car,0.8648,518,243,606,299,562,271,562,299,44.655429,10.934589,2116,1393
43,26.203,5,car,0.8413,548,208,597,241,572,224,572,241,44.655336,10.93477,2608,1646
43,26.203,6,bicycle,0.8177,21,376,64,483,42,429,42,483,44.65556,10.934459,1764,1038
43,26.203,4,car,0.8864,492,222,563,270,527,246,527,270,44.655397,10.934676,2352,1481
44,26.742,1,car,0.8745,28,420,305,611,166,515,166,611,44.655574,10.934373,1529,999
44,26.742,2,car,0.8597,579,270,682,350,630,310,630,350,44.655467,10.934485,1832,1291
44,26.742,3,car,0.8657,520,243,608,300,564,271,564,300,44.65543,10.934586,2108,1391
44,26.742,5,car,0.8068,544,208,593,240,568,224,568,240,44.655335,10.934776,2624,1650
44,26.742,6,bicycle,0.8485,27,377,71,480,49,428,49,480,44.655559,10.934461,1768,1041
44,26.742,4,car,0.8796,494,222,563,269,528,245,528,269,44.655395,10.934679,2360,1485
45,27.272,1,car,0.8784,10,425,289,619,149,522,149,619,44.655576,10.934372,1526,995
45,27.272,2,car,0.8822,576,268,681,350,628,309,628,350,44.655467,10.934485,1833,1290
45,27.272,3,car,0.8301,523,243,612,301,567,272,567,301,44.655431,10.934583,2100,1389
45,27.272,5,car,0.7666,536,209,587,242,561,225,561,242,44.65534,10.93477,2607,1634
45,27.272,6,bicycle,0.8385,33,368,81,475,57,421,57,475,44.655557,10.934464,1775,1045
45,27.272,4,car,0.8462,496,221,566,269,531,245,531,269,44.655395,10.934678,2357,1486
46,27.878,2,car,0.8472,575,272,677,351,626,311,626,351,44.655468,10.934484,1831,1288
46,27.878,3,car,0.8086,524,243,615,301,569,272,569,301,44.655431,10.934583,2099,1389
46,27.878,5,car,0.7076,528,210,580,243,554,226,554,243,44.655344,10.934768,2601,1625
46,27.878,6,bicycle,0.7693,39,371,86,470,62,420,62,470,44.655556,10.934467,1784,1049
46,27.878,4,car,0.7153,497,221,568,270,532,245,532,270,44.655396,10.934675,2348,1483
47,28.412,2,car,0.8441,576,279,672,353,624,316,624,353,44.65547,10.934482,1825,1283
47,28.412,3,car,0.8007,526,243,618,302,572,272,572,302,44.655431,10.93458,2091,1388
47,28.412,6,bicycle,0.7737,42,362,92,467,67,414,67,467,44.655555,10.934468,1788,1051
47,28.412,4,car,0.7666,496,221,565,269,530,245,530,269,44.655395,10.934678,2358,1486
48,28.941,2,car,0.8942,571,277,673,355,622,316,622,355,44.655471,10.93448,1819,1279
48,28.941,3,car,0.7789,528,243,620,302,574,272,574,302,44.655431,10.934579,2089,1388
48,28.941,6,bicycle,0.7464,45,355,99,465,72,410,72,465,44.655554,10.934469,1791,1053
48,28.941,4,car,0.7891,496,223,564,269,530,246,530,269,44.655395,10.934678,2358,1486
48,28.941,8,car,0.7585,482,219,517,249,499,234,499,249,44.655366,10.934761,2584,1565
49,29.521,2,car,0.878,569,279,672,358,620,318,620,358,44.655473,10.934476,1810,1273
49,29.521,3,car,0.7832,531,244,622,303,576,273,576,303,44.655432,10.934577,2082,1386
49,29.521,4,car,0.789,500,227,562,270,531,248,531,270,44.655396,10.934675,2348,1482
49,29.521,8,car,0.807,482,220,518,249,500,234,500,249,44.655366,10.934761,2583,1565
